name,category,state,lga,coords[]+,coords[]+,latitude+,longitude+,description
LA1008056,pollbooth,LA,10,6.669898206,3.297456082,6.669898206,3.297456082,"24,junction of apostlic faith church/emmauel street,ijaiye ojokoro.lagos."
LA1008057,pollbooth,LA,10,6.668323296,3.294250757,6.668323296,3.294250757,"no.9,junction of aderupoko street/wole bamiduro street,ijaiye jankara,lagos."
LA1008058,pollbooth,LA,10,6.6754002,3.302666679,6.6754002,3.302666679,"50,junction of temple avenue/fadehan street,gbirinmi.lagos."
LA1008059,pollbooth,LA,10,6.674202414,3.298559363,6.674202414,3.298559363,"92,junction of temple avenue,gbinrimi area.lagos."
LA1008060,pollbooth,LA,10,6.676414808,3.308155546,6.676414808,3.308155546,"near  federal government public bore hole water supply at temple road,power line bustop.ijaiye jokoro.lagos."
LA1008061,pollbooth,LA,10,6.673212213,3.312019093,6.673212213,3.312019093,"opposite  adesola police station along odetunde street,railway line .lagos."
LA1008062,pollbooth,LA,10,6.668096426,3.30515105,6.668096426,3.30515105,"26,adetoun street,abule egba.lagos."
LA1008063,pollbooth,LA,10,6.666107889,3.304504761,6.666107889,3.304504761,"15,junction of sule abiodun street/angel temple street,abule egba.lagos."
LA1008064,pollbooth,LA,10,6.664074219,3.317715646,6.664074219,3.317715646,"43,odetunde street railway line,iju shina peters.lagos."
LA1008065,pollbooth,LA,10,6.660960509,3.305656268,6.660960509,3.305656268,"24,paul street,abule egba.lagos."
LA1008066,pollbooth,LA,10,6.670551278,3.313611599,6.670551278,3.313611599,"113,odetunde street,iju railway.lagos."
LA1008067,pollbooth,LA,10,6.667456049,3.30801599,6.667456049,3.30801599,"33,junction of puposola street/sola martins street,new oko oba.lagos."
LA1009001,pollbooth,LA,10,6.670323125,3.286100976,6.670323125,3.286100976,"at trhe entrance school gate under a big tree,ijaiye high school,tigbegbe street,ijaiye.lagos."
LA1009002,pollbooth,LA,10,6.672217512,3.283328687,6.672217512,3.283328687,"15,raliatu adepeju street,ijaye ojokoro.lagos."
LA1009003,pollbooth,LA,10,6.676599768,3.286968155,6.676599768,3.286968155,"1,junction of osanyitola street/adebakin street,jankara.ljaiye.lagos."
LA1009004,pollbooth,LA,10,6.673930436,3.284618075,6.673930436,3.284618075,"no.15, lawal street,ijaiye.lagos."
LA1009005,pollbooth,LA,10,6.671448463,3.284808048,6.671448463,3.284808048,"51,junction of adeogun street/clem road,ijaiye.lagos"
LA1009006,pollbooth,LA,10,6.66762974,3.286579153,6.66762974,3.286579153,"19,agbado ijaiye road,ijaiye.lagos."
LA1009007,pollbooth,LA,10,6.667998882,3.283538408,6.667998882,3.283538408,"pu is at the shopping mall,opposite block 173,ojokoro housing estate,abeokuta express way,ojokoro.lagos."
LA1009008,pollbooth,LA,10,6.666069228,3.280348083,6.666069228,3.280348083,"in front of block 20,ojokoro housing estate,ojokoro.lagos."
LA1009009,pollbooth,LA,10,6.666113663,3.280253762,6.666113663,3.280253762,"in front of block 20,ojokoro housing estate,ojokoro.lagos."
LA1009010,pollbooth,LA,10,6.664671275,3.281608482,6.664671275,3.281608482,"in front of block 4,near the entrance gate,ojokoro housing estate,ojokoro.lagos."
LA1009011,pollbooth,LA,10,6.664602382,3.281601943,6.664602382,3.281601943,"pu is in front of block 4,at the entrance gate,ojokoro housing estate,abeokuta express road,ojokoro.lagos."
LA1009012,pollbooth,LA,10,6.669695922,3.28039981,6.669695922,3.28039981,"in front of the primary school block,agbado ijaiye primary school,7,taiwo street,ijaiye.lagos."
LA1009013,pollbooth,LA,10,6.669944528,3.281218975,6.669944528,3.281218975,"10,ayanwale street,ijaiye.lagos."
LA1009014,pollbooth,LA,10,6.672333587,3.288229147,6.672333587,3.288229147,"86,clem road,ijaiye.lagos."
LA1009015,pollbooth,LA,10,6.672240549,3.288126031,6.672240549,3.288126031,"86,clem road,ijaiye.lagos."
LA1009016,pollbooth,LA,10,6.668425466,3.275547079,6.668425466,3.275547079,"654,abeokuta express way,adura bustop,alagbdo.lagos."
LA1009017,pollbooth,LA,10,6.671039008,3.275675322,6.671039008,3.275675322,"25,adeniyi street,caaso area,alagbado.lagos."
LA1009018,pollbooth,LA,10,6.670132608,3.276254925,6.670132608,3.276254925,"20,showemimo street,caaso area bustop,alagbado.lagos."
LA1009019,pollbooth,LA,10,6.671595935,3.274978104,6.671595935,3.274978104,"31,ijaoye street,caaso area,alagbado.lagos."
LA1009020,pollbooth,LA,10,6.671709985,3.275656619,6.671709985,3.275656619,"8,babayemi street,caaso area,alagbado.lagos."
LA1009021,pollbooth,LA,10,6.673719458,3.274525494,6.673719458,3.274525494,"new no.17,fatunbi street,alagbado.lagos."
LA1009022,pollbooth,LA,10,6.67550724,3.274242528,6.67550724,3.274242528,"1,powerline street,alagbado.kollington.lagos."
LA1009023,pollbooth,LA,10,6.681422047,3.284720461,6.681422047,3.284720461,"in front of no.12,junction of nureni yusuf drive/ifelodun street,moshalasi bustop,ijaiye jankara.lagos."
LA1009024,pollbooth,LA,10,6.679457333,3.287394808,6.679457333,3.287394808,"49, adeola almoroof street,jankara ijaiye.lagos."
LA1009025,pollbooth,LA,10,6.670586536,3.279683316,6.670586536,3.279683316,"31,junction of enitan street/clem road,ijaiye.lagos."
LA1009026,pollbooth,LA,10,6.672559094,3.27886082,6.672559094,3.27886082,"7,shittu street,alagbado.lagos."
LA1009027,pollbooth,LA,10,6.672029323,3.279826797,6.672029323,3.279826797,"20,shittu street,alagbado.lagos."
LA1009028,pollbooth,LA,10,6.674174537,3.278672229,6.674174537,3.278672229,"1,junction of fadipe street/ olumo street,alagbado.lagos."
LA1009029,pollbooth,LA,10,6.667303828,3.285099564,6.667303828,3.285099564,"2,junction of adeogun street,asuku avenue ijaiye.lagos."
LA1009030,pollbooth,LA,10,6.676355417,3.27972681,6.676355417,3.27972681,"20,junction of idowu oya street/adeobikun street,alagbado.lagos."
LA1009031,pollbooth,LA,10,6.675282555,3.280395388,6.675282555,3.280395388,"5,alhaji ese street,alagbado.lagos."
LA1009032,pollbooth,LA,10,6.674482859,3.291482854,6.674482859,3.291482854,"the pu is in front of motor spare parts shop at the junction of ope-ewe street/agbado ijaiye road, jankara.lagos."
LA1009033,pollbooth,LA,10,6.676839024,3.289133924,6.676839024,3.289133924,"25,ope-ewe street,ijaiye jankara.lagos."
LA1009034,pollbooth,LA,10,6.680171644,3.291553119,6.680171644,3.291553119,"25,biooyin street,jankara.lagos."
LA1009035,pollbooth,LA,10,6.681191529,3.296433815,6.681191529,3.296433815,"1,junction of yusuf street/ agbado ijaiye street,jankara.lagos."
LA1009036,pollbooth,LA,10,6.685236814,3.289878158,6.685236814,3.289878158,"64,junction of shittu abiola street/old alakuko road,alagbado.lagos."
LA1009037,pollbooth,LA,10,6.685213809,3.289976042,6.685213809,3.289976042,"64,junction of shittu abiola street/old alakuko road,alagbado.lagos."
LA1009038,pollbooth,LA,10,6.6794539,3.28164367,6.6794539,3.28164367,"9,junction of omikunle streeet/four square street,alagbado.lagos."
LA1009039,pollbooth,LA,10,6.681314604,3.286292644,6.681314604,3.286292644,"junction of buyide street/olaniyi street,ojokoro lagos."
LA1009040,pollbooth,LA,10,6.675669674,3.275697249,6.675669674,3.275697249,"6,taiwo toyin street,alagbado kollington.lagos."
LA1009041,pollbooth,LA,10,6.666861657,3.278681424,6.666861657,3.278681424,"1,elesin street/oshodi street,alakasi area,off abeokuta express way.alagbado.lagos."
LA1009042,pollbooth,LA,10,6.680080641,3.288120777,6.680080641,3.288120777,"in front of house no.1,ogundipe street,jankara.lagos."
LA1009043,pollbooth,LA,10,6.680676893,3.290208096,6.680676893,3.290208096,"in front of hose no.1,olorunda street,jankara.lagos"
LA1010001,pollbooth,LA,10,6.686038208,3.278117155,6.686038208,3.278117155,"1,oluwaseyi street,off agas street,alagbado.lagos."
LA1010002,pollbooth,LA,10,6.686303195,3.27526955,6.686303195,3.27526955,"32,junction of baale animashaun road/ganiyu street,alakuko.lagos."
LA1010003,pollbooth,LA,10,6.677970029,3.272308142,6.677970029,3.272308142,"1,junction of ademola adebunmi street/taiwo street,orile agbado.lagos."
LA1010004,pollbooth,LA,10,6.679702288,3.271353845,6.679702288,3.271353845,"8,adebunmi ademola street,opposite no.1 hnson street,alakuko.lagos."
LA1010005,pollbooth,LA,10,6.680352403,3.269830917,6.680352403,3.269830917,"alakuko customary court hall along alakuko road,naer saint catherine's catholic church,alakuko. lagos."
LA1010006,pollbooth,LA,10,6.674960045,3.271099295,6.674960045,3.271099295,"16,alagbado street,alagbado.lagos."
LA1010007,pollbooth,LA,10,6.674303401,3.271950083,6.674303401,3.271950083,"1,abatan street,alagbado.lagos."
LA1010008,pollbooth,LA,10,6.678891594,3.27327289,6.678891594,3.27327289,"4,adeyyoola street,alagbado.lagos."
LA1010009,pollbooth,LA,10,6.675632346,3.271509591,6.675632346,3.271509591,"14,oniyaomoebi street,alagbado.lagos."
LA1010010,pollbooth,LA,10,6.676484495,3.2701895,6.676484495,3.2701895,"2,taiwo street, opposite baale's house, orile alagbado.lagos."
LA1010011,pollbooth,LA,10,6.675964722,3.270239605,6.675964722,3.270239605,"in front of primary 2 block,saviors primary school,mosalasi bustop,alagbado.lagos."
LA1010012,pollbooth,LA,10,6.685591952,3.281824435,6.685591952,3.281824435,"20,onipanu street, off old alakuko.road.alagbado.lagos."
LA1010013,pollbooth,LA,10,6.68107062,3.281678448,6.68107062,3.281678448,"53,aiyetoro african healing society along alade yusuf drive,aiyetoro bustop.alagbado.lagos."
LA1010014,pollbooth,LA,10,6.683796298,3.273773404,6.683796298,3.273773404,"7,oluyi crescent, off baale animashaun road,alakuko.lagos."
LA1010015,pollbooth,LA,10,6.682792714,3.282741547,6.682792714,3.282741547,"2,junction of odutola street/temitayo street,alagbado.lagos."
LA1010016,pollbooth,LA,10,6.686513719,3.284194098,6.686513719,3.284194098,"1,junction of olaleye street/ogunmola street.alagbado.lagos."
LA1010017,pollbooth,LA,10,6.689944818,3.281402963,6.689944818,3.281402963,"opposite no.115,dalemo bustop.old alakuko.lagos."
LA1011001,pollbooth,LA,10,6.687394864,3.266414613,6.687394864,3.266414613,"in front of primary 4 block,gbeleyi primary school,alakuko.lagos."
LA1011002,pollbooth,LA,10,6.688901887,3.27091004,6.688901887,3.27091004,"21,disu street,off atanda popoola street,alakuko.lagos."
LA1011003,pollbooth,LA,10,6.686006314,3.270769324,6.686006314,3.270769324,"9,gbeleyi street,alakuko.lagos."
LA1011004,pollbooth,LA,10,6.686285486,3.272823851,6.686285486,3.272823851,"48,gbeleyi street,alakuko.lagos."
LA1011005,pollbooth,LA,10,6.689623115,3.277057331,6.689623115,3.277057331,"16b,adenekan street,alakuko.lagos."
LA1011006,pollbooth,LA,10,6.68823565,3.27708758,6.68823565,3.27708758,"2B,rowland street,alakuko.lagos."
LA1011007,pollbooth,LA,10,6.68790187,3.276515107,6.68790187,3.276515107,"2a,junction of  unity street/baale animashaun road,alakuko.lagos."
LA1011008,pollbooth,LA,10,6.695931709,3.272414318,6.695931709,3.272414318,"96,adenekan street,alakuko.lagos."
LA1011009,pollbooth,LA,10,6.686980418,3.27600869,6.686980418,3.27600869,"54,JUNCTION OF BAALE ANIMASHAUN ROAD/FOLA AZEEZ STREET,ALAKUKO.LAGOS"
LA1011010,pollbooth,LA,10,6.686417198,3.263081407,6.686417198,3.263081407,"at tapop communication concept office,beside lagos state ministry of internal revenue office,abeokuta express way,alakuko.lagos."
LA1011011,pollbooth,LA,10,6.689357789,3.278202525,6.689357789,3.278202525,"4,ademola abiola street,alakuko.lagos."
LA1011012,pollbooth,LA,10,6.690522517,3.281202574,6.690522517,3.281202574,"in front of no.5, king tayo and co.,junction of bale animashaun/ojuelegba street/adalemo,alakuko.lagos."
LA1011013,pollbooth,LA,10,6.690627623,3.27566388,6.690627623,3.27566388,"6,,junction of ahmed street/unity road,alakuko.lagos."
LA1011014,pollbooth,LA,10,6.68197399,3.271948729,6.68197399,3.271948729,"at the right hand side,junction of baale animashaun road/somolu close,alakuko.lagos."
LA1011015,pollbooth,LA,10,6.693428448,3.271942794,6.693428448,3.271942794,"31,fagbenro abayomi street,alakuko.lagos."
LA1011016,pollbooth,LA,10,6.697834545,3.26293017,6.697834545,3.26293017,"the pu is front a shop opposite otito loju saka palace,along abule iroko road,ajegunle.lagos."
LA1011017,pollbooth,LA,10,6.683388365,3.269001765,6.683388365,3.269001765,"20,ahmed way,alakuko.lagos."
LA1011018,pollbooth,LA,10,6.689151761,3.261919113,6.689151761,3.261919113,"in front of oba adenekan palace,along oba adenekan road,ajegunle.lagos."
LA1101001,pollbooth,LA,11,6.600898049,3.334080513,6.600898049,3.334080513,Pu sited in front of the New Classroom School Block by the UBE.
LA1101002,pollbooth,LA,11,6.599636902,3.335373073,6.599636902,3.335373073,PU by the Junction of Oduyemi St./Independence Street.
LA1101003,pollbooth,LA,11,6.599854016,3.336387422,6.599854016,3.336387422,THe PU sited along Independence Street in front of house number 13.
LA1101004,pollbooth,LA,11,6.598784532,3.337450225,6.598784532,3.337450225,PU sited by the Junction of Akinremi/Araromi Street.
LA1101005,pollbooth,LA,11,6.598218713,3.335446589,6.598218713,3.335446589,PU by the Junction of Oduyemi/Araromi Street.
LA1101006,pollbooth,LA,11,6.599054771,3.335465522,6.599054771,3.335465522,PU by house number 3 at the Junction.
LA1101007,pollbooth,LA,11,6.598813852,3.338096411,6.598813852,3.338096411,PU sited in an open space in front of house number 5.
LA1101008,pollbooth,LA,11,6.598805241,3.338129075,6.598805241,3.338129075,PU sited in front of house number 5 at the open space.
LA1101009,pollbooth,LA,11,6.598533575,3.339262135,6.598533575,3.339262135,PU sited in an open space in front of house number 50 along Abeokuta Street.
LA1101010,pollbooth,LA,11,6.598541083,3.339281419,6.598541083,3.339281419,PU sited in an open space in front of house number 50 along Abeokuta Street.
LA1101011,pollbooth,LA,11,6.597318233,3.335939817,6.597318233,3.335939817,PU by the Junction of Oduyemi/Ojulowo Street.
LA1101012,pollbooth,LA,11,6.594355091,3.33706504,6.594355091,3.33706504,PU by Basiru Oweh/Planking Road.
LA1101013,pollbooth,LA,11,6.596233726,3.338323387,6.596233726,3.338323387,PU sited in an open space in the Local Govt. Community Dev. compound.
LA1101014,pollbooth,LA,11,6.596212956,3.338380734,6.596212956,3.338380734,PU sited in an open space under the trees at the Local Govt. Community Dev.
LA1101015,pollbooth,LA,11,6.595600119,3.340241357,6.595600119,3.340241357,PU sited in front of house number 6 Otigba Street at the Computer Village.
LA1101016,pollbooth,LA,11,6.595401216,3.340788625,6.595401216,3.340788625,PU sited in front of house number 15.
LA1101017,pollbooth,LA,11,6.595412822,3.340783744,6.595412822,3.340783744,PU sited in an open space at Olayemi Street at the Computer Village.
LA1101018,pollbooth,LA,11,6.594437647,3.340350808,6.594437647,3.340350808,PU sited in front of house number 16 at Computer Village
LA1101019,pollbooth,LA,11,6.596304802,3.341165001,6.596304802,3.341165001,PU at the Junction of Idowu Kodesh Street.
LA1101020,pollbooth,LA,11,6.59631783,3.341157373,6.59631783,3.341157373,PU by the Junction of Idowu Kodesoh Street.
LA1101021,pollbooth,LA,11,6.593498971,3.342080623,6.593498971,3.342080623,PU sited in an open space within the Police Barracks.
LA1101022,pollbooth,LA,11,6.600521877,3.336615169,6.600521877,3.336615169,Pu is by the Junction of Modupe/Oshifila Street close to house number 1 by the Junction.
LA1101023,pollbooth,LA,11,6.597710269,3.337825245,6.597710269,3.337825245,PU sited in front of Blocks of shops along Akinremi Street.
LA1101024,pollbooth,LA,11,6.59597111,3.337543217,6.59597111,3.337543217,"PU sited by the entrance of NSO Qtrs gate along Awolowo Way, Ikeja."
LA1102001,pollbooth,LA,11,6.644458557,3.367769555,6.644458557,3.367769555,PU sited in front of house number 46 along Oremeta Street.
LA1102002,pollbooth,LA,11,6.64386685,3.367730711,6.64386685,3.367730711,PU sited in front of house number 40 along Oremtea Street.
LA1102003,pollbooth,LA,11,6.644182356,3.366553651,6.644182356,3.366553651,PU sited in an open space by Aina/Sonibare Street.
LA1102004,pollbooth,LA,11,6.643632906,3.362832754,6.643632906,3.362832754,PU sited in an open space along Aina Street by house number 86.
LA1102005,pollbooth,LA,11,6.64715927,3.362337353,6.64715927,3.362337353,PU sited by the gate of Moses Adebayo/Adebowale Street by house number 2.
LA1102006,pollbooth,LA,11,6.646489096,3.362192062,6.646489096,3.362192062,PU sited by the Junction of Bale/Adebowale Street by house number 1.
LA1102007,pollbooth,LA,11,6.649717547,3.362559451,6.649717547,3.362559451,PU sited in front of house number 2 along Adegoke Ajayi Street.
LA1102008,pollbooth,LA,11,6.640022155,3.369236265,6.640022155,3.369236265,PU sited by the Junction of Isheri Road/Kosoko Street.
LA1102009,pollbooth,LA,11,6.654636093,3.355641617,6.654636093,3.355641617,PU sited in an open space by Yakoyo Street.
LA1102010,pollbooth,LA,11,6.650269283,3.359220408,6.650269283,3.359220408,PU sited in an open space along Gbadamosi Street by house number 6.
LA1102011,pollbooth,LA,11,6.647798929,3.365448195,6.647798929,3.365448195,PU sited in front of African Hotel along Odozi Street.
LA1102012,pollbooth,LA,11,6.641627301,3.359693932,6.641627301,3.359693932,PU sited in front of the new classroom blk.
LA1102013,pollbooth,LA,11,6.641624903,3.359691261,6.641624903,3.359691261,PU site in front of the School HM office
LA1102014,pollbooth,LA,11,6.648033064,3.361835891,6.648033064,3.361835891,PU sited
LA1102015,pollbooth,LA,11,6.638842432,3.356513233,6.638842432,3.356513233,PU sited by the Junction of Ishola Bello/New Isheri Road @ an open space.
LA1102016,pollbooth,LA,11,6.63942307,3.355397847,6.63942307,3.355397847,PU sited in an open space by a Junction along Ishola Bello Street.
LA1102017,pollbooth,LA,11,6.639659093,3.359170952,6.639659093,3.359170952,PU sited in an open space under the Mango Tree.
LA1102018,pollbooth,LA,11,6.639616918,3.359265936,6.639616918,3.359265936,PU sited in an open space of the school playing ground backing the Classroom Block.
LA1102019,pollbooth,LA,11,6.647415728,3.363460382,6.647415728,3.363460382,PU sited by the Workshop of Mech. of Alh. Abass/Moses Adebayo Street.
LA1102020,pollbooth,LA,11,6.64553405,3.359212839,6.64553405,3.359212839,PU sited in an open space in front of house number 1 along Olaleke Taiwo Street.
LA1102021,pollbooth,LA,11,6.645621663,3.359072453,6.645621663,3.359072453,Open space by house number 1 is te location for the PU along Olaleke Taiwo Street.
LA1102022,pollbooth,LA,11,6.644505017,3.360769082,6.644505017,3.360769082,PU sited by the Junction of Olawale/Obokun Street by house number 9.
LA1102023,pollbooth,LA,11,6.648028804,3.361840663,6.648028804,3.361840663,PU sited by the gate to the entrance to Olajide Taiwo.
LA1102024,pollbooth,LA,11,6.642624157,3.365450992,6.642624157,3.365450992,PU sited @ the Junction of Basiru/Olajide Avenue in front  house number 26.
LA1102025,pollbooth,LA,11,6.642612602,3.364080752,6.642612602,3.364080752,PU by open space @ Akinsanya/Sule Abore Street by house number 1.
LA1102026,pollbooth,LA,11,6.640867962,3.363829114,6.640867962,3.363829114,PU sited in front Sbeanat Group by house number 11.
LA1102027,pollbooth,LA,11,6.623362854,3.352496585,6.623362854,3.352496585,PU sited in an open space in front of house number 2 by the Junction of Isheri/Olawale near the Mosque.
LA1102028,pollbooth,LA,11,6.634726228,3.357058346,6.634726228,3.357058346,PU sited in front of the classroom block by the left hand side .
LA1102029,pollbooth,LA,11,6.634679728,3.357135281,6.634679728,3.357135281,PU sited under a tree at the School Compound.
LA1102030,pollbooth,LA,11,6.634692664,3.357157831,6.634692664,3.357157831,PU located in front of the Classroom blk.
LA1102031,pollbooth,LA,11,6.642670645,3.354160265,6.642670645,3.354160265,PU by the Junction of Akinsowon/Ishola Bello Street.
LA1102032,pollbooth,LA,11,6.642692698,3.352715512,6.642692698,3.352715512,PU sited along Adeniyi Oke Street at an open space by NEPA Transformer.
LA1102033,pollbooth,LA,11,6.623254179,3.354374785,6.623254179,3.354374785,PU sited by the fence of the School in an open space.
LA1102034,pollbooth,LA,11,6.625729454,3.353972736,6.625729454,3.353972736,PU sited under the tree within the School Compound.
LA1102035,pollbooth,LA,11,6.625710019,3.353968872,6.625710019,3.353968872,PU sited in front of the Classroom Blk by the left hand side of School Compound facing the playing ground.
LA1102036,pollbooth,LA,11,6.615098191,3.356359952,6.615098191,3.356359952,"PU sited in an open space along Awolowo Way in front Lagos State Qtrs, number 139."
LA1102037,pollbooth,LA,11,6.618349993,3.361276987,6.618349993,3.361276987,PU sited by the gate of the Alasua Police Station/Awolowo Way opp. Alausa.
LA1102038,pollbooth,LA,11,6.618374811,3.361271543,6.618374811,3.361271543,PU sited beside Alausa Police Station.
LA1102039,pollbooth,LA,11,6.64154772,3.369128116,6.64154772,3.369128116,Open space along Kosoko Street by Itotec Warehouse.
LA1102040,pollbooth,LA,11,6.623223754,3.354380496,6.623223754,3.354380496,PU located along the fence of the School.
LA1102041,pollbooth,LA,11,6.6231805,3.354346597,6.6231805,3.354346597,PU sited in an open space in front of the school by the wall.
LA1102042,pollbooth,LA,11,6.641946075,3.353698122,6.641946075,3.353698122,PU sited in an open space along Ishola Bello Street.
LA1102043,pollbooth,LA,11,6.622631692,3.360678233,6.622631692,3.360678233,PU sited in front of the shops within the Moshood Abiola Garden Estate
LA1102044,pollbooth,LA,11,6.621469454,3.361113367,6.621469454,3.361113367,PU sited an open space wi to the Moshood Abiola Garden Estate.
LA1103001,pollbooth,LA,11,6.610651379,3.355606768,6.610651379,3.355606768,PU sited in an open space by house number 1 Fagbonhun/Bello Street.
LA1103002,pollbooth,LA,11,6.608920864,3.355696542,6.608920864,3.355696542,PU sited in an open space by the Junction of Odewale/Alausa
LA1103003,pollbooth,LA,11,6.611806763,3.354080963,6.611806763,3.354080963,PU sited by the gate of the School along Awolowo Road.
LA1103004,pollbooth,LA,11,6.614367734,3.356439988,6.614367734,3.356439988,PU by the Junction of Kafi/Awolowo Way under a Tree by Okada Park.
LA1103005,pollbooth,LA,11,6.610844267,3.35684349,6.610844267,3.35684349,PU sited by an uncompleted building by Bamigbose/Kadiri Street.
LA1103006,pollbooth,LA,11,6.610830945,3.3563927,6.610830945,3.3563927,PU sited in front of house number 3 along Bamigbose Close.
LA1103007,pollbooth,LA,11,6.611677753,3.355016898,6.611677753,3.355016898,PU sited by house number 9 Imale-Falafia Street.
LA1103008,pollbooth,LA,11,6.611575263,3.355915271,6.611575263,3.355915271,PU sited in an open space by Makinde Street by house 1.
LA1103009,pollbooth,LA,11,6.608920804,3.355533198,6.608920804,3.355533198,PU sited an open space in front of The Apostolic Church along Oregun Road.
LA1103010,pollbooth,LA,11,6.610028394,3.355018867,6.610028394,3.355018867,"PU sited in front of house number 16 Balogun Street, Alausa."
LA1103011,pollbooth,LA,11,6.610770509,3.357786259,6.610770509,3.357786259,PU sited in front of house number 22 along Oshin Street.
LA1103012,pollbooth,LA,11,6.610911864,3.354993453,6.610911864,3.354993453,"PU sited by house number 20, Jogunosimi Street by Afala House."
LA1103013,pollbooth,LA,11,6.611306224,3.354888174,6.611306224,3.354888174,"PU sited in an open space by house 1.,"
LA1103014,pollbooth,LA,11,6.609137359,3.356911222,6.609137359,3.356911222,PU sited by the Junction of Oyeleke/Ohin Street by the roll of shops.
LA1103015,pollbooth,LA,11,6.60196825,3.363327001,6.60196825,3.363327001,PU sited in an open space in front of house number 18 along Oregun Street.
LA1103016,pollbooth,LA,11,6.602777749,3.366396727,6.602777749,3.366396727,PU sited by the Junction of Ogundele/Oladapo Street.
LA1103017,pollbooth,LA,11,6.601416182,3.366356171,6.601416182,3.366356171,PU sited by the Junction of Bankole/Oladapo Street by house number 2.
LA1103018,pollbooth,LA,11,6.603787735,3.365953828,6.603787735,3.365953828,PU sited by the Junction of Mustapaha/Olarenwaju Street by house number 38.
LA1103019,pollbooth,LA,11,6.604817734,3.364826423,6.604817734,3.364826423,PU located at the end of the the street.
LA1103020,pollbooth,LA,11,6.600510953,3.363227578,6.600510953,3.363227578,PU sited house number 10 along Jayeola Street.
LA1103021,pollbooth,LA,11,6.601383962,3.363817111,6.601383962,3.363817111,PU sited by the Junction of Oregun/Olarenwaju Street.
LA1103022,pollbooth,LA,11,6.598997936,3.364044751,6.598997936,3.364044751,PU sited by the Juncion of Alh. Muli/Ayinde Street
LA1103023,pollbooth,LA,11,6.599492798,3.365112254,6.599492798,3.365112254,PU sited by the Junction of Ola Adesegba/Oregun Street by Total Filling Station.
LA1103024,pollbooth,LA,11,6.598475126,3.364304708,6.598475126,3.364304708,PU sited along Adesegba in front of a shop by Ebun Oluwa House.
LA1103025,pollbooth,LA,11,6.600576728,3.364032506,6.600576728,3.364032506,PU sited by the Junction of Ibijoke Street off Oregun Road.
LA1103026,pollbooth,LA,11,6.601002736,3.364076905,6.601002736,3.364076905,PU sited in an open space in front of the Family Health Clinic along Oregun Road.
LA1103027,pollbooth,LA,11,6.603029505,3.361661739,6.603029505,3.361661739,PU sited under the Palm Tree by the gate of Ojo Imavian @ Olaniyi Junction.
LA1103028,pollbooth,LA,11,6.601471164,3.363407431,6.601471164,3.363407431,PU by the Junction of Lawal/Oregun Road by house 12.
LA1103029,pollbooth,LA,11,6.600923449,3.362071188,6.600923449,3.362071188,PU sited in an open space in front of house number 17 Lawal Street.
LA1103030,pollbooth,LA,11,6.601096261,3.36620911,6.601096261,3.36620911,PU by the Juncion of Oregun/Epe Street.
LA1103031,pollbooth,LA,11,6.601923426,3.367695641,6.601923426,3.367695641,PU by the Junction of Adeniji/Adenuga Street.
LA1103032,pollbooth,LA,11,6.598369807,3.364135358,6.598369807,3.364135358,PU sited by the Junction of Ola Adesegba/Odunukan Street by NEPA Transformer Station.
LA1103033,pollbooth,LA,11,6.598465433,3.367067101,6.598465433,3.367067101,PU sited in an open space by the entrance of the school.
LA1103034,pollbooth,LA,11,6.598425488,3.367100459,6.598425488,3.367100459,PU sited in an open space by the gate of the school.
LA1103035,pollbooth,LA,11,6.590570957,3.374696323,6.590570957,3.374696323,PU sited in front of the Admin Blk.
LA1103036,pollbooth,LA,11,6.590621285,3.37470895,6.590621285,3.37470895,PU sited under the tree in front of the classroom building built by SPEB.
LA1103037,pollbooth,LA,11,6.590632749,3.374656641,6.590632749,3.374656641,PU sited in front of the Classroom blk by the right hnad side.
LA1103038,pollbooth,LA,11,6.589553791,3.375208749,6.589553791,3.375208749,PU sited at a Junction leading to Olorunfunmi behind Philip.
LA1103039,pollbooth,LA,11,6.59178528,3.37477598,6.59178528,3.37477598,PU sited under the tree along the Street.
LA1103040,pollbooth,LA,11,6.591770271,3.374693521,6.591770271,3.374693521,PU sited in an open space by the gate of a new Complex.
LA1103041,pollbooth,LA,11,6.587139225,3.372866664,6.587139225,3.372866664,PU sited in an open space in front of a new house building at the Junction.
LA1103042,pollbooth,LA,11,6.587580361,3.37397657,6.587580361,3.37397657,PU sited in an open space by the entrance of the Estate.
LA1103043,pollbooth,LA,11,6.589980254,3.372949068,6.589980254,3.372949068,PU sited in front of house number 19 Oladejo Street.
LA1103044,pollbooth,LA,11,6.608908237,3.355713724,6.608908237,3.355713724,PU sited in an open space by Odewale/Alausa
LA1103045,pollbooth,LA,11,6.600084482,3.363675613,6.600084482,3.363675613,PU sited in an open space in front of a shop.
LA1103046,pollbooth,LA,11,6.602833506,3.366378525,6.602833506,3.366378525,PU sited along Ogundele Street by shops facing Mec. Work Shop.
LA1103047,pollbooth,LA,11,6.612058494,3.35857119,6.612058494,3.35857119,PU sited in an open sapce along Kafi/Awolowo Way by Sunday Adigun Street.
LA1103048,pollbooth,LA,11,6.590265163,3.379631492,6.590265163,3.379631492,PU sited in an open space in front of house 5 Bode Bewaji Close.
LA1104001,pollbooth,LA,11,6.595349905,3.335283651,6.595349905,3.335283651,PU sited in front of D21 NAA Qtrs by the right hand side when you enter.
